@relation mobile_gt
@attribute srcport numeric
@attribute proto numeric
@attribute dstport numeric
@attribute totalpkts numeric
@attribute totalsize numeric
@attribute minsize numeric
@attribute maxsize numeric
@attribute meansize numeric
@attribute stdsize numeric
@attribute kurtosisSize numeric
@attribute skewnessSize numeric
@attribute standardErrorSize numeric
@attribute miniat numeric
@attribute maxiat numeric
@attribute meaniat numeric
@attribute stdiat numeric
@attribute duration numeric
@attribute behavior {chat,browser,video,search}
@data
47396,6,80,30,2340,40,320,78,72.51345,4.9927,2.56345,13.23908,0.000004,59.628996,2.47119,10.90603,71.664385,search
49982,6,443,30,6908,40,1400,230.26667,400.97215,4.52378,2.50249,73.20716,0.000002,1.995462,0.1314,0.36013,3.810461,search
38825,6,443,134,90827,52,1400,677.81343,652.06683,-1.92338,0.15768,56.32999,0,11.675065,0.11184,1.0099,14.875266,search
42065,6,443,40,19334,52,1400,483.35,587.61635,-1.15662,0.83662,92.9103,0.000001,6.40012,0.2114,1.00699,8.24464,search
44838,6,80,36,19574,52,1400,543.72222,621.87086,-1.53586,0.60075,103.64514,0.000001,19.840013,0.61,3.29883,21.349919,search
49031,6,80,45,20785,40,1400,461.88889,529.37373,-0.73532,0.94173,78.91438,0,9.686329,0.81636,2.00753,35.920034,search
47580,6,80,12,2746,40,1334,228.83333,373.12684,4.09539,2.33479,107.71244,0.000063,1.054644,0.17501,0.28681,1.925077,search
46194,6,443,28,9669,40,1400,345.32143,495.28787,0.14601,1.40613,93.60061,0.000004,1.449393,0.10668,0.27705,2.880403,search
45287,6,80,13,4414,40,1400,339.53846,494.87102,-0.0083,1.36809,137.25253,0.000073,7.26998,0.7,1.9828,8.400052,search
41955,6,443,40,19106,52,1400,477.65,584.78515,-1.10096,0.87963,92.46265,0.000002,0.63014,0.05538,0.11852,2.159753,search
47778,6,443,74,50700,52,1400,685.13514,641.49615,-1.89183,0.15916,74.57241,0,1.200853,0.04493,0.15155,3.279818,search
42785,6,443,27,7847,40,1320,290.62963,442.88266,1.55109,1.82183,85.23281,0.000002,2.464462,0.15079,0.47121,3.920574,search
38002,6,443,24,5985,40,1400,249.375,379.37501,3.59408,2.19403,77.4396,0.000004,7.760273,0.43501,1.56991,10.005249,search
45025,6,80,92,61352,52,1400,666.86957,657.4907,-1.92371,0.18627,68.54814,0,2.160437,0.04384,0.23048,3.989782,search
42115,6,443,51,27204,52,1400,533.41176,616.00475,-1.50095,0.65615,86.25792,0.000001,0.960247,0.06068,0.14871,3.034088,search
42113,6,443,42,23984,52,1400,571.04762,626.19394,-1.63135,0.53869,96.62382,0.000001,1.070119,0.07023,0.17412,2.879521,search
48813,6,443,1697,1257978,52,1400,741.29523,670.73136,-1.99551,-0.03833,16.282,0,1.500536,0.00367,0.04114,6.225356,search
44550,6,80,253,169738,52,1400,670.90119,656.30471,-1.92694,0.17865,41.26152,0,0.31978,0.0147,0.04727,3.705262,search
44366,6,443,25,2660,52,393,106.4,95.67528,1.94056,1.75833,19.13506,0.000004,30.639236,3.81706,9.72723,91.609526,search
44514,6,80,12,2704,52,1313,225.33333,365.49061,4.28492,2.42026,105.50805,0.00009,0.784648,0.20364,0.23654,2.240019,search
45980,6,443,101,44134,40,1400,436.9703,366.6291,-0.33753,0.6853,36.48096,0.000003,1.84011,0.18239,0.25945,18.238899,search
37904,6,443,25,9518,40,1320,380.72,527.21992,-0.46776,1.21467,105.44398,0.000001,7.444948,0.37,1.47739,8.880117,search
38204,6,443,61,20317,40,1320,333.06557,372.22939,0.73197,1.28085,47.65909,0.000001,7.711359,0.24276,0.98011,14.565584,search
40375,6,80,6,280,40,60,46.66667,9.42809,-1.2,0.84853,3.849,0.034384,0.685367,0.24406,0.23789,1.220294,search
46196,6,443,25,7812,40,1320,312.48,457.18312,1.00792,1.6609,91.43662,0.000001,1.280152,0.11335,0.26037,2.720436,search
42009,6,443,56,32999,52,1400,589.26786,635.14966,-1.71961,0.46711,84.87544,0.000001,0.240961,0.0321,0.06905,1.765607,search
37845,6,443,39,15357,40,1400,393.76923,522.96102,-0.45388,1.18329,83.74078,0.000001,4.890181,0.16841,0.77896,6.399701,search
44840,6,80,76,48467,52,1400,637.72368,655.73036,-1.87693,0.28314,75.21743,0,19.830741,0.28467,2.27274,21.349888,search
45027,6,80,107,70556,52,1400,659.40187,654.53004,-1.90735,0.21578,63.27581,0,2.553744,0.05811,0.31301,6.159895,search
45185,6,80,86,55674,52,1400,647.37209,662.81151,-1.91842,0.24092,71.4728,0,5.519478,0.07729,0.5955,6.569883,search
49380,6,443,17,3396,52,1400,199.76471,328.67229,8.24279,3.07297,79.71474,0.000016,5.755006,0.44565,1.37364,7.130377,search
49587,6,80,44,26901,52,1400,611.38636,648.78888,-1.82353,0.37479,97.8086,0,0.32473,0.03558,0.08185,1.52977,search
37025,6,443,23,7219,40,1400,313.86957,502.71889,1.01347,1.73301,104.82414,0.000001,0.230161,0.02934,0.06843,0.645542,search
44538,6,80,12,688,40,92,57.33333,21.31249,-0.8518,0.87922,6.15239,0.000055,0.435537,0.0791,0.12792,0.870149,search
43210,6,443,17,3203,52,1307,188.41176,310.58295,7.68674,2.98262,75.32743,0.000007,0.697914,0.19531,0.22571,3.125038,search
40533,6,443,24,9539,52,1400,397.45833,534.48729,-0.21312,1.27534,109.10176,0.000003,0.734937,0.09436,0.16469,2.170211,search
49689,6,443,25,7873,40,1320,314.92,459.21977,0.90803,1.63113,91.84395,0.000001,31.222549,2.18062,7.2187,52.334911,search
44648,6,80,108,70228,52,1400,650.25926,655.80425,-1.90323,0.245,63.10479,0,4.889575,0.09363,0.54201,10.018301,search
49713,6,443,25,8359,40,1320,334.36,474.23082,0.30421,1.43393,94.84616,0.000001,0.663977,0.07625,0.14536,1.8299,search
43724,6,443,27,8082,52,1400,299.33333,449.10479,1.48349,1.76231,86.43026,0.000004,24.802966,1.01221,4.75863,26.317406,search
44001,6,80,543,388003,52,1400,714.55433,664.41069,-1.98024,0.04639,28.51259,0,2.12623,0.01925,0.13495,10.432674,search
38008,6,80,398,282423,52,1400,709.60553,670.98015,-1.99063,0.05366,33.6332,0,15.935205,0.04625,0.7989,18.362924,search
39080,6,80,14,680,40,60,48.57143,9.89743,-1.83333,0.31088,2.6452,0.001126,81.028782,11.15453,25.65039,145.008869,search
44400,6,80,81,52561,52,1400,648.90123,658.02911,-1.90479,0.24079,73.11435,0,0.551509,0.02416,0.07181,1.932432,search
40402,6,443,75,42715,52,1400,569.53333,638.66933,-1.70095,0.50308,73.74718,0.000001,3.490691,0.0669,0.40326,4.950323,search
49202,6,80,13,3636,40,1400,279.69231,433.81446,1.87802,1.89824,120.31848,0.000073,0.829771,0.14002,0.22122,1.680257,search
37550,6,80,22,9544,52,1400,433.81818,593.61609,-0.87843,1.04836,126.55937,0.000001,4.051619,0.22162,0.85764,4.6541,search
49674,6,80,70,42238,52,1400,603.4,643.18228,-1.78512,0.39655,76.87499,0.000001,15.719025,0.26296,1.87966,18.144214,search
42480,6,80,192,129267,52,1400,673.26562,663.31597,-1.95015,0.17101,47.87071,0,1.099727,0.01874,0.09549,3.579079,search
44570,6,80,38,21711,52,1400,571.34211,638.52446,-1.67629,0.5151,103.58235,0,0.864383,0.04361,0.14255,1.613716,search
41578,6,443,6,328,52,60,54.66667,3.77124,-1.2,0.84853,1.5396,0.090089,20.91098,4.26966,8.32067,21.348307,search
47997,6,443,1977,1552528,40,1400,785.29489,674.76765,-1.96283,-0.18785,15.17578,0,0.149004,0.00183,0.00884,3.624739,search
44886,6,80,15,2560,40,1320,170.66667,320.03097,8.90866,3.27547,82.63164,0.000024,0.927136,0.12626,0.23306,1.767628,search
49616,6,443,37,12380,40,1400,334.59459,507.06077,0.2881,1.47266,83.36028,0.000001,29.607351,0.94673,4.87386,34.082396,search
39092,6,80,11,560,40,60,50.90909,9.95859,-1.86333,-0.20083,3.00263,0.000588,3.549705,0.39485,1.0533,3.948548,search
39250,6,80,20,7810,52,1400,390.5,555.4748,-0.46167,1.21084,124.20794,0.000001,0.238558,0.03387,0.06435,0.64349,search
47193,6,443,12,1395,52,569,116.25,143.11366,6.1479,2.84067,41.31336,0.000023,0.183813,0.07417,0.05465,0.815882,search
43762,6,443,39,20553,52,1400,527,601.793,-1.39801,0.69303,96.364,0.000002,57.392308,2.33328,10.2314,88.664619,search
41553,6,443,5,276,52,60,55.2,3.91918,-1.54167,0.51031,1.75271,0.007693,60.007242,15.11578,25.91825,60.463126,search
40150,6,80,19,7449,52,1400,392.05263,546.90579,-0.40323,1.20983,125.46879,0.000003,0.483558,0.06482,0.12291,1.166784,search
43708,6,443,29,10467,40,1320,360.93103,453.67913,0.14469,1.28359,84.2461,0.000001,4.665043,0.21896,0.85903,6.130983,search
45143,6,80,86,53764,52,1400,625.16279,645.30005,-1.83327,0.32065,69.58449,0,1.426979,0.05129,0.1677,4.359409,search
48190,6,80,42,15927,40,1400,379.21429,478.36873,0.18971,1.32855,73.8139,0.000004,12.584957,0.73723,2.20471,30.226227,search
41028,6,80,6,280,40,60,46.66667,9.42809,-1.2,0.84853,3.849,0.034369,0.920175,0.26267,0.33365,1.313347,search
38872,6,80,6,280,40,60,46.66667,9.42809,-1.2,0.84853,3.849,0.034334,0.725093,0.23595,0.25467,1.179731,search
45005,6,80,74,44850,52,1400,606.08108,637.40455,-1.76825,0.38422,74.09677,0.000003,2.950878,0.0877,0.37414,6.401752,search
49538,6,443,24,7517,40,1320,313.20833,463.38267,0.94664,1.66221,94.58759,0.000001,2.89064,0.17956,0.58317,4.129783,search
47449,6,443,237,158845,40,1400,670.23207,658.77421,-1.93603,0.18608,42.79198,0,13.328784,0.07183,0.86723,16.951613,search
39426,6,443,58,33150,52,1400,571.55172,634.69624,-1.67543,0.50478,83.3397,0,0.243046,0.02635,0.05379,1.502149,search
49631,6,443,27,9507,40,1320,352.11111,479.6882,-0.02291,1.3301,92.31604,0,4.13017,0.27774,0.82264,7.221148,search
44369,6,80,54,33175,52,1400,614.35185,651.22958,-1.83084,0.3494,88.62112,0,0.438958,0.03826,0.07965,2.027985,search
42802,6,443,33,13589,40,1400,411.78788,546.08395,-0.60684,1.11869,95.06101,0,29.864819,0.97178,5.18961,31.097003,search
46143,6,443,46,17913,40,1400,389.41304,482.7874,-0.42095,1.11215,71.18312,0,19.808547,0.61384,2.91536,27.622783,search
37167,6,443,23,8317,40,1320,361.6087,506.98158,-0.12007,1.33576,105.71297,0.000001,18.14054,0.86946,3.76971,19.128096,search
40814,6,80,10,1475,40,707,147.5,215.76619,2.30687,2.03562,68.23126,0.00005,0.574963,0.13332,0.17202,1.19989,search
37540,6,80,48,29461,52,1400,613.77083,654.14605,-1.83997,0.3475,94.41785,0,2.680564,0.07534,0.38716,3.540771,search
44447,6,80,34,18115,52,1400,532.79412,616.73494,-1.47786,0.64405,105.76917,0,2.479561,0.11575,0.42316,3.81968,search
39446,6,443,53,29708,52,1400,560.5283,630.21352,-1.62643,0.5745,86.56648,0.000001,18.875119,0.41033,2.58667,21.337009,search
43226,6,443,41,15590,40,1320,380.2439,428.6212,-0.14551,1.08749,66.93939,0,4.162414,0.2994,0.83814,11.975844,search
47301,6,443,14,1507,52,569,107.64286,134.17292,7.79717,3.1103,35.85922,0.000099,0.215062,0.08064,0.07496,1.048274,search
44441,6,80,60,36809,52,1400,613.48333,649.67732,-1.81518,0.36047,83.87298,0.000002,19.798532,0.35945,2.55303,21.207374,search
39484,6,443,35,14953,52,1400,427.22857,569.15497,-0.7869,1.05134,96.20475,0.000001,4.614937,0.17804,0.77478,6.053477,search
46231,6,443,29,8820,40,1320,304.13793,450.37186,0.93171,1.63289,83.63195,0.000003,19.766111,1.11042,3.84805,31.091809,search
47421,6,443,25,8754,52,1400,350.16,502.93456,0.3523,1.46421,100.58691,0.000004,2.293803,0.16607,0.45714,3.985653,search
45691,6,443,34,11953,40,1400,351.55882,506.59708,0.06629,1.4003,86.88068,0.000003,3.978574,0.18884,0.68794,6.231732,search
49260,6,80,13,3922,40,1400,301.69231,481.64963,1.56774,1.86188,133.58557,0.000053,1.042714,0.13516,0.28221,1.621961,search
46576,6,80,67,41808,52,1400,624,653.44853,-1.85614,0.31506,79.83144,0.000001,29.580092,0.53026,3.63905,34.997241,search
44578,6,443,47,22233,52,1400,473.04255,586.68673,-1.08896,0.89989,85.57705,0,0.830287,0.07103,0.14772,3.267518,search
44466,6,80,209,142807,52,1400,683.28708,667.31982,-1.9677,0.13117,46.15948,0,9.684025,0.05676,0.67088,11.806664,search
43165,6,443,178,115355,52,1400,648.0618,652.36477,-1.89673,0.25942,48.89681,0,9.834568,0.07325,0.73733,12.965996,search
49236,6,80,15,3772,40,1400,251.46667,457.47042,2.71002,2.18643,118.11835,0.000065,29.839671,2.68372,7.73682,37.572085,search
37616,6,80,49,32006,52,1400,653.18367,654.08268,-1.90371,0.21993,93.44038,0,4.859079,0.13594,0.69492,6.524899,search
43206,6,80,91,70949,52,1400,779.65934,659.53222,-1.95377,-0.13805,69.13776,0.000001,0.786645,0.01904,0.08762,1.713638,search
39030,6,80,307,214244,52,1400,697.86319,663.18623,-1.96629,0.09165,37.85004,0,4.333232,0.04374,0.32554,13.385481,search
47101,6,443,21,7068,40,1400,336.57143,519.53455,0.55008,1.59174,113.37173,0.000002,0.18775,0.05162,0.06418,1.032441,search
40698,6,443,84,35430,40,1400,421.78571,425.5363,-0.04252,1.02996,46.42982,0.000001,5.249813,0.22608,0.648,18.764835,search
37061,6,80,22,10228,52,1400,464.90909,592.71662,-1.07157,0.90367,126.36761,0.000001,4.279184,0.24277,0.905,5.098176,search
49870,6,443,24,8139,40,1320,339.125,464.77112,0.55055,1.49431,94.87101,0.000003,0.262081,0.063,0.07898,1.449029,search
39478,6,443,47,21976,52,1400,467.57447,589.36095,-1.07873,0.90274,85.96713,0,4.515068,0.13163,0.65586,6.05476,search
39815,6,80,16,1342,40,257,83.875,68.05409,0.89935,1.54452,17.01352,0.000045,48.827439,3.53359,12.12598,53.003872,search
49527,6,443,32,10190,40,1400,318.4375,485.86366,0.54725,1.56422,85.88937,0.000001,19.845258,1.06263,3.77566,32.941406,search
39238,6,80,70,38805,52,1400,554.35714,626.36407,-1.60449,0.55948,74.86483,0.000001,3.131337,0.0769,0.37623,5.306249,search
40256,6,443,45,23050,52,1400,512.22222,618.73803,-1.44716,0.71376,92.23602,0,11.879522,0.29508,1.76727,12.983642,search
43484,6,443,26,8848,40,1320,340.30769,465.48401,0.39702,1.44922,91.28893,0.000001,6.245877,0.30295,1.21557,7.573714,search
41445,6,443,27,7847,40,1320,290.62963,442.88266,1.55109,1.82183,85.23281,0.000001,2.860986,0.16835,0.54396,4.377195,search
48250,6,80,18,5199,40,1400,288.83333,468.98048,1.34283,1.78312,110.53976,0.00036,49.709582,5.11492,13.14517,86.953631,search
44714,6,443,60,33338,52,1400,555.63333,625.9964,-1.64639,0.54298,80.81579,0.000001,34.657691,0.64162,4.46869,37.855621,search
42405,6,443,49,28270,52,1400,576.93878,634.16808,-1.67906,0.50454,90.59544,0.000001,2.132898,0.07675,0.30723,3.683935,search
40876,6,80,6,280,40,60,46.66667,9.42809,-1.2,0.84853,3.849,0.034292,4.614383,1.02092,1.7986,5.104618,search
43472,6,443,45,16840,40,1320,374.22222,417.35771,-0.06705,1.08627,62.21601,0.000001,18.31957,0.61941,2.80315,27.253953,search
45126,6,80,211,145311,52,1400,688.67773,663.28373,-1.96427,0.12541,45.66234,0,31.834579,0.17962,2.19496,37.720409,search
42512,6,443,176,118430,40,1400,672.89773,624.8697,-1.85214,0.15245,47.10133,0,5.465024,0.26488,0.92862,46.354529,search
38439,6,443,24,9447,40,1320,393.625,534.20882,-0.61305,1.15122,109.04492,0,48.568606,2.15686,9.8952,49.607839,search
42472,6,80,152,101692,52,1400,669.02632,650.90847,-1.91671,0.18732,52.79565,0,1.099838,0.02927,0.10989,4.420437,search
37462,6,443,56,36722,52,1400,655.75,647.79892,-1.88075,0.26369,86.56577,0.000001,1.041575,0.04672,0.14572,2.569733,search
41238,6,443,35,17429,52,1400,497.97143,587.82235,-1.1956,0.81525,99.36011,0.000001,3.592901,0.15264,0.60238,5.189725,search
43260,6,80,135,111703,52,1400,827.42963,653.0569,-1.9028,-0.28362,56.20619,0,0.956559,0.01602,0.08823,2.146566,search
43955,6,80,26,14313,52,1400,550.5,629.26424,-1.56834,0.58587,123.40887,0.000003,0.231748,0.03042,0.06315,0.760512,search
37346,6,443,25,8034,40,1320,321.36,472.87714,0.50958,1.53071,94.57543,0,2.122765,0.13761,0.42016,3.302645,search
44665,6,443,29,8189,40,1320,282.37931,436.39996,1.64469,1.84199,81.03744,0,19.735492,1.15688,3.91445,32.392697,search
39076,6,80,14,680,40,60,48.57143,9.89743,-1.83333,0.31088,2.6452,0.001189,81.144527,11.15475,25.67741,145.011742,search
42208,6,443,54,27327,52,1400,506.05556,606.35051,-1.37056,0.73712,82.51385,0,29.575225,0.7758,4.19795,41.117158,search
38713,6,443,32,9736,40,1320,304.25,435.56637,1.03273,1.61736,76.99798,0.000001,19.85312,1.01383,3.76619,31.4287,search
43927,6,443,27,9001,40,1320,333.37037,451.99133,0.63467,1.48012,86.98577,0,12.452755,0.52971,2.38591,13.772493,search
44475,6,443,51,20478,40,1400,401.52941,423.61152,-0.09265,1.03705,59.31748,0,2.241015,0.1968,0.42789,9.840219,search
44282,6,443,85,50515,52,1400,594.29412,638.05979,-1.75082,0.43323,69.2073,0,4.830095,0.0856,0.52431,7.190096,search
39180,6,80,48,22686,52,1400,472.625,571.14704,-1.14098,0.83714,82.43797,0.000001,1.806218,0.06271,0.26025,2.9476,search
37049,6,80,32,17189,52,1400,537.15625,629.68768,-1.53512,0.63378,111.31411,0.000002,0.509256,0.04273,0.10244,1.324519,search
43746,6,443,24,8213,52,1400,342.20833,496.67612,0.65235,1.57578,101.38359,0.000002,34.731257,1.57893,7.0685,36.315377,search
39480,6,443,54,28490,52,1400,527.59259,623.50632,-1.50059,0.66615,84.84846,0.000001,0.206638,0.02918,0.05402,1.546766,search
47371,6,443,50,28415,52,1400,568.3,625.96458,-1.63416,0.54365,88.52476,0.000001,4.172852,0.16893,0.68105,8.277766,search
39442,6,443,50,29020,52,1400,580.4,638.23695,-1.72063,0.48304,90.26033,0.000001,0.325125,0.03257,0.0668,1.595884,search
46647,6,443,30,15192,52,1400,506.4,603.57223,-1.3874,0.72971,110.19671,0.000002,20.348137,0.74294,3.70565,21.545224,search
45132,6,80,62,39864,52,1400,642.96774,663.27474,-1.91049,0.25883,84.23598,0.000001,4.19931,0.08477,0.53255,5.17076,search
38787,6,443,24,7773,40,1320,323.875,463.90187,0.78184,1.59651,94.69357,0.000001,0.260903,0.06171,0.07823,1.41933,search
44251,6,80,142,93929,52,1400,661.47183,657.71724,-1.91959,0.2077,55.1944,0,4.089057,0.0492,0.34796,6.937568,search
44291,6,80,37,19004,52,1400,513.62162,593.94742,-1.33185,0.71176,97.64435,0.000011,1.482968,0.11967,0.31302,4.308201,search
42882,6,443,17,2461,40,817,144.76471,211.05715,4.38498,2.41374,51.18888,0.000047,14.25826,0.97595,3.43033,15.615218,search
47189,6,443,16,1599,40,569,99.9375,127.1699,9.39019,3.34441,31.79248,0.000005,0.224629,0.07628,0.07104,1.144231,search
45055,6,80,100,63236,52,1400,632.36,650.91928,-1.86928,0.28972,65.09193,0.000001,12.957489,0.1822,1.3022,18.038135,search
48526,6,80,1089,828766,52,1400,761.03398,663.52844,-1.97722,-0.08811,20.10692,0,22.349775,0.07495,0.94956,81.542146,search
41282,6,443,27,9596,40,1320,355.40741,486.58761,0.08079,1.35325,93.64383,0.000001,0.239451,0.06288,0.08536,1.634957,search
48606,6,80,26,12525,52,1400,481.73077,613.99195,-1.24629,0.84854,120.41373,0.000001,1.159095,0.07596,0.22723,1.898896,search
42901,6,443,238,133523,52,1400,561.02101,610.13444,-1.61293,0.51232,39.54914,0,25.818714,0.24345,2.0772,57.698457,search
44644,6,80,44,26590,52,1400,604.31818,652.56747,-1.81958,0.37995,98.37825,0.000001,10.031105,0.25413,1.50947,10.927558,search
41560,6,443,77,44978,52,1400,584.12987,649.34687,-1.7739,0.45025,73.99994,0.000001,20.347451,0.28365,2.31714,21.557568,search
47107,6,443,21,7092,40,1400,337.71429,518.92014,0.55144,1.59246,113.23766,0.000002,0.189053,0.0504,0.06505,1.007919,search
42289,6,443,37,21420,52,1400,578.91892,628.74467,-1.67694,0.49686,103.36499,0.000001,14.063963,0.42836,2.3058,15.42106,search
47109,6,443,23,7180,40,1400,312.17391,502.68935,1.01285,1.73396,104.81797,0.000001,0.2755,0.0425,0.06766,0.935108,search
46553,6,443,13,677,40,152,52.07692,29.68154,7.7241,3.13293,8.23218,0,0.257072,0.0769,0.08822,0.922772,search
38446,6,80,65,37020,52,1400,569.53846,626.24493,-1.65939,0.51146,77.67612,0,0.199018,0.01804,0.04696,1.154715,search
47776,6,443,39,19347,52,1400,496.07692,591.40504,-1.24147,0.79998,94.7006,0.000003,0.208545,0.05479,0.07379,2.082136,search
41296,6,443,81,47117,40,1400,581.69136,607.94527,-1.79935,0.34441,67.54947,0,11.008738,0.2845,1.34018,22.759696,search
43200,6,80,208,156587,52,1400,752.82212,663.36921,-1.98644,-0.05669,45.99638,0,3.189695,0.02027,0.22161,4.194879,search
41044,6,80,6,280,40,60,46.66667,9.42809,-1.2,0.84853,3.849,0.034402,0.60447,0.20375,0.20955,1.018727,search
40191,6,80,81,50965,52,1400,629.19753,651.22946,-1.8583,0.30669,72.35883,0.000003,5.243755,0.08532,0.5824,6.825933,search
49243,6,443,30,11789,52,1400,392.96667,543.36854,-0.37081,1.2257,99.20507,0.000002,81.175094,4.05081,15.89457,117.473514,search
49092,6,443,34,15418,52,1400,453.47059,578.65682,-0.92099,0.98918,99.23883,0.000001,1.786413,0.11349,0.30523,3.745036,search
45092,6,80,22,9828,52,1400,446.72727,589.50358,-0.91365,1.00903,125.68259,0.000002,1.000098,0.08895,0.21389,1.867845,search
46842,6,80,82,52523,40,1400,640.52439,656.53858,-1.89104,0.26862,72.50256,0.000002,55.161004,1.06307,6.86672,86.108281,search
39252,6,80,21,7472,52,1400,355.80952,528.10106,0.14758,1.42125,115.2411,0.000001,1.162043,0.0842,0.25126,1.68402,search
37053,6,80,607,523239,52,1400,862.00824,651.54306,-1.82423,-0.40104,26.44532,0,28.796404,0.06612,1.18819,40.070065,search
42482,6,80,50,31186,52,1400,623.72,652.81259,-1.85728,0.32928,92.32164,0,0.504517,0.0296,0.08549,1.450466,search
44054,6,443,61,31305,52,1400,513.19672,601.9692,-1.37409,0.7167,77.07426,0.000003,9.698379,0.25501,1.3163,15.300302,search
41280,6,443,29,9585,40,1320,330.51724,449.40218,0.56426,1.46799,83.45189,0.000002,19.851676,1.07671,3.93956,30.147802,search
46195,6,443,34,10281,40,1400,302.38235,455.35914,1.16931,1.71536,78.09345,0.000003,19.843659,1.0941,3.74144,36.105386,search
39170,6,443,30,15117,52,1400,503.9,596.82601,-1.24643,0.80218,108.96502,0.000005,4.879825,0.2098,0.88454,6.084336,search
47146,6,80,62,35931,52,1400,579.53226,635.8676,-1.70968,0.47067,80.75527,0.000001,1.027476,0.05354,0.1717,3.266037,search
43510,6,443,36,14139,52,1400,392.75,535.93088,-0.34396,1.21704,89.32181,0.000001,29.587466,1.32281,5.38759,46.298429,search
39068,6,80,64,31951,52,1400,499.23438,587.06491,-1.2245,0.78963,73.38311,0.000002,0.63702,0.02486,0.08307,1.56629,search
42360,6,443,33,10905,52,1400,330.45455,482.84731,0.85072,1.59888,84.05293,0.000002,29.821264,1.31673,5.43957,42.13548,search
41998,6,443,51,24578,40,1400,481.92157,585.01282,-1.13636,0.85532,81.91818,0.000003,33.70134,1.07765,5.2684,53.8823,search
