@relation mobile_gt
@attribute srcport numeric
@attribute proto numeric
@attribute dstport numeric
@attribute totalpkts numeric
@attribute totalsize numeric
@attribute minsize numeric
@attribute maxsize numeric
@attribute meansize numeric
@attribute stdsize numeric
@attribute kurtosisSize numeric
@attribute skewnessSize numeric
@attribute standardErrorSize numeric
@attribute miniat numeric
@attribute maxiat numeric
@attribute meaniat numeric
@attribute stdiat numeric
@attribute duration numeric
@attribute appName {'WeChat','Weibo','bilibili','iQIYI','手机淘宝','京东','Alipay','携程旅行','马蜂窝旅游','QQMusic','酷狗音乐','拼多多','今日头条','新浪新闻','Tencent news','NetEase News','抖音短视频','Meituan','Ximalaya','NetEase Music'}
@data
37225,6,443,227,126796,40,1400,558.57269,636.98807,-1.67653,0.52009,42.27838,0,58.835836,0.49475,4.82435,111.813071,马蜂窝旅游
41096,6,443,36,11813,40,1380,328.13889,497.03354,0.53142,1.51887,82.83892,0,32.731758,1.54318,6.28032,54.01128,马蜂窝旅游
42514,6,443,422,309390,52,1400,733.15166,668.36965,-1.99012,-0.01018,32.53573,0,33.495565,0.10348,1.66365,43.565777,马蜂窝旅游
7700,17,29824,20,17480,89,1144,874,441.44411,-0.54054,-1.21561,98.7099,0.000069,1.432702,0.14265,0.32522,2.71029,酷狗音乐
48187,6,80,10,1851,52,847,185.1,269.33193,1.57625,1.87584,85.17024,0.000034,0.267376,0.10727,0.0932,0.965386,酷狗音乐
46901,6,443,182,120561,40,1400,662.42308,660.82987,-1.93182,0.19903,48.98397,0,62.136398,0.54798,5.25051,99.184936,马蜂窝旅游
42938,6,443,26,8017,52,1400,308.34615,448.25516,1.4388,1.73777,87.91007,0.000002,0.212449,0.06254,0.07405,1.563533,马蜂窝旅游
37407,6,443,897,620803,40,1400,692.08807,668.31544,-1.9694,0.09831,22.3144,0,34.16933,0.04375,1.14149,39.200507,马蜂窝旅游
47978,6,443,26,9487,52,1400,364.88462,495.37448,0.26101,1.40455,97.15093,0,0.298563,0.07406,0.08993,1.851545,马蜂窝旅游
42873,6,443,26,5693,52,1400,218.96154,356.26108,6.70084,2.86861,69.86855,0.000001,0.393903,0.08319,0.10301,2.079725,马蜂窝旅游
41296,6,443,26,7060,52,1400,271.53846,410.28613,2.66103,2.06314,80.46373,0.000001,1.12001,0.12799,0.22376,3.199629,马蜂窝旅游
45403,6,443,30,13755,40,1400,458.5,563.97558,-0.92378,0.94742,102.96738,0.000002,0.260724,0.06345,0.08952,1.84005,马蜂窝旅游
37144,6,443,29,8838,52,1400,304.75862,462.54205,1.57189,1.82005,85.8919,0.000001,0.266608,0.0615,0.072,1.722116,马蜂窝旅游
39643,6,443,141,90671,52,1400,643.05674,662.2364,-1.91451,0.26072,55.77037,0,34.351313,0.39026,3.23275,54.636917,马蜂窝旅游
39409,6,443,297,204126,52,1400,687.29293,668.0473,-1.97297,0.12019,38.76404,0,25.840427,0.10056,1.49922,29.764709,马蜂窝旅游
48354,6,443,33,13355,52,1400,404.69697,540.07584,-0.36137,1.2025,94.01514,0.000002,0.21039,0.05555,0.07282,1.777674,马蜂窝旅游
37289,6,443,405,272647,40,1400,673.20247,669.0225,-1.96179,0.15722,33.244,0,36.500181,0.09647,1.81368,38.975744,马蜂窝旅游
44026,6,443,27,7758,40,1400,287.33333,430.68791,2.24844,1.93947,82.88593,0.000001,0.324918,0.08305,0.1059,2.159244,马蜂窝旅游
49889,6,443,28,8444,52,1400,301.57143,423.86904,2.14378,1.88607,80.10372,0.000001,0.324524,0.06222,0.08081,1.679864,马蜂窝旅游
41572,6,443,138,83517,40,1380,605.19565,653.63855,-1.8682,0.33154,55.64141,0,11.410237,0.09716,0.97113,13.311293,马蜂窝旅游
41389,6,443,132,85406,52,1400,647.01515,659.64342,-1.90849,0.25353,57.41459,0,16.715183,0.14344,1.45425,18.790435,马蜂窝旅游
42671,6,443,255,173396,52,1400,679.98431,665.27432,-1.9611,0.14865,41.66109,0,10.148778,0.07261,0.71169,18.444082,马蜂窝旅游
40979,6,443,647,466674,52,1400,721.28903,670.09232,-1.99317,0.02224,26.34405,0,34.789368,0.07641,1.39457,49.360542,马蜂窝旅游
41190,6,80,10,1326,52,530,132.6,161.55259,1.58636,1.87742,51.08742,0.000021,10.109998,1.23671,3.13814,11.130426,酷狗音乐
37004,6,443,67,30328,52,1400,452.65672,582.07405,-0.97495,0.97259,71.11166,0,35.200683,0.64099,4.29873,42.30537,马蜂窝旅游
42922,6,443,453,315523,52,1400,696.51876,668.46535,-1.98029,0.09457,31.40724,0,15.344846,0.0685,0.94244,30.960445,马蜂窝旅游
39531,6,443,273,188531,52,1400,690.58974,667.35577,-1.97436,0.11244,40.39021,0,9.684975,0.07349,0.70968,19.990189,马蜂窝旅游
41394,6,443,31,7646,52,1400,246.64516,401.75193,3.88979,2.34835,72.15678,0.000001,40.534517,1.44002,7.26044,43.200581,马蜂窝旅游
41420,6,443,1408,982415,40,1380,697.73793,667.85649,-1.99521,0.04034,17.79844,0,19.012882,0.01719,0.50701,24.186028,马蜂窝旅游
39912,6,80,13,2494,52,819,191.84615,250.22232,1.59604,1.81865,69.39918,0.000786,3.115146,0.56678,0.98136,6.801389,酷狗音乐
47203,6,443,348,244875,52,1400,703.66379,670.01211,-1.98594,0.07151,35.91642,0,8.559802,0.03089,0.45932,10.720318,马蜂窝旅游
37597,6,443,584,388378,40,1400,665.03082,668.00166,-1.95056,0.172,27.64211,0,6.221689,0.0325,0.36595,18.950155,马蜂窝旅游
48298,6,443,29,9145,52,1400,315.34483,465.2791,1.31006,1.72245,86.40016,0.000002,0.184101,0.05592,0.06415,1.565892,马蜂窝旅游
49020,6,443,34,9376,52,1400,275.76471,412.1197,2.59196,2.02305,70.67795,0,19.201478,0.65939,3.27915,21.75998,马蜂窝旅游
44208,6,80,12,1691,40,809,140.91667,213.3356,5.78402,2.73331,61.58468,0.00001,0.226879,0.07272,0.07015,0.799963,马蜂窝旅游
46863,6,443,67,42174,52,1400,629.46269,643.0801,-1.82669,0.32967,78.56474,0.000001,7.995141,0.16372,0.97752,10.805383,马蜂窝旅游
41903,6,443,23,7603,52,1400,330.56522,484.81981,0.70815,1.57709,101.09192,0.000001,0.188601,0.07079,0.06983,1.557335,马蜂窝旅游
41166,6,443,23,7547,52,1400,328.13043,454.27441,1.338,1.69585,94.72276,0.000001,0.577014,0.09895,0.13683,2.176818,马蜂窝旅游
7700,17,36221,121,125820,89,1145,1039.83471,286.87341,6.18783,-2.86895,26.0794,0.000002,1.94183,0.05529,0.22306,6.635362,酷狗音乐
37317,6,443,166,98128,40,1400,591.13253,652.96921,-1.80111,0.40785,50.68024,0,57.290964,0.3607,4.44581,59.516059,马蜂窝旅游
41192,6,80,10,1435,52,606,143.5,185.02608,1.77843,1.92008,58.51038,0.000019,0.249611,0.10662,0.08436,0.959607,酷狗音乐
48372,6,443,20,4817,52,1400,240.85,399.88389,4.04779,2.40648,89.41676,0,0.209198,0.07736,0.07272,1.469847,马蜂窝旅游
41488,6,443,192,116841,40,1380,608.54688,654.29029,-1.87699,0.32277,47.21933,0,7.599518,0.07036,0.61059,13.439544,马蜂窝旅游
37563,6,443,248,163735,40,1400,660.22177,667.86954,-1.94529,0.18975,42.40976,0,5.358809,0.03013,0.34171,7.44119,马蜂窝旅游
45455,6,443,27,7774,52,1400,287.92593,429.98423,2.26966,1.94551,82.7505,0,0.331902,0.07777,0.11278,2.022009,马蜂窝旅游
40695,6,80,9,1568,52,872,174.22222,259.86739,3.54886,2.35399,86.62246,0.000882,16.661246,2.20008,5.4665,17.600624,马蜂窝旅游
48628,6,443,26,9134,52,1400,351.30769,507.09609,0.28032,1.45067,99.44973,0.000001,0.31718,0.05791,0.08021,1.447663,马蜂窝旅游
37231,6,443,83,43681,40,1400,526.27711,621.64991,-1.50541,0.64231,68.23494,0,13.85124,0.19409,1.51882,15.915475,马蜂窝旅游
49881,6,443,26,9768,52,1400,375.69231,513.91362,0.04568,1.3565,100.78675,0.000001,0.282873,0.05752,0.07791,1.437987,马蜂窝旅游
48370,6,443,20,4322,52,1400,216.1,336.78211,5.74714,2.60695,75.30677,0.000003,0.221144,0.08448,0.07395,1.605162,马蜂窝旅游
37016,6,80,13,2958,40,1400,227.53846,392.49118,3.92105,2.3257,108.85747,0,0.285682,0.0738,0.11199,0.885631,WeChat
44249,6,443,148,101816,52,1400,687.94595,667.19232,-1.96799,0.12399,54.84287,0,21.685431,0.16402,1.7816,24.111557,马蜂窝旅游
41444,6,443,151,92436,40,1380,612.15894,653.56827,-1.87884,0.31167,53.18663,0,19.417039,0.25334,2.06033,38.000378,马蜂窝旅游
37369,6,443,1074,719350,40,1400,669.78585,668.32445,-1.95578,0.16009,20.39319,0,8.304879,0.02872,0.40251,30.820379,马蜂窝旅游
37293,6,443,464,303803,40,1400,654.74784,664.74346,-1.93385,0.20141,30.85994,0,22.321405,0.09505,1.33516,44.006162,马蜂窝旅游
38911,6,80,18,6508,52,1309,361.55556,504.21691,-0.10263,1.36978,118.84507,0.005918,9.811031,1.32524,3.05675,22.529116,马蜂窝旅游
37037,6,80,10,1505,52,848,150.5,238.04422,5.21563,2.73919,75.27619,0.000134,2.16025,0.35556,0.64225,3.20003,酷狗音乐
38746,6,443,297,207887,52,1400,699.95623,670.24763,-1.9847,0.08195,38.89171,0,34.11558,0.1575,2.0606,46.62093,马蜂窝旅游
37533,6,443,330,212389,40,1400,643.60303,666.79444,-1.92491,0.23857,36.70583,0,19.039853,0.06444,1.04825,21.201517,马蜂窝旅游
42525,6,443,670,476632,52,1400,711.39104,671.23142,-1.99207,0.04804,25.93193,0,31.589993,0.05559,1.22232,37.189285,马蜂窝旅游
38914,6,443,25,8797,52,1400,351.88,510.41687,0.25065,1.4484,102.08337,0.000001,14.330447,0.66043,2.85156,15.850337,马蜂窝旅游
42714,6,443,21,5209,52,1400,248.04762,402.26306,3.85196,2.35232,87.781,0.000003,59.704955,3.055,12.99675,61.09997,马蜂窝旅游
42403,6,443,25,7639,52,1400,305.56,442.38644,1.79056,1.8213,88.47729,0.000001,0.26769,0.07283,0.08243,1.747832,马蜂窝旅游
43670,6,443,19,6400,52,1400,336.84211,485.47343,0.92476,1.65224,111.37524,0.000002,13.27902,0.79496,3.0286,14.309223,马蜂窝旅游
37457,6,443,339,224827,40,1400,663.20649,666.90901,-1.94615,0.18062,36.22153,0,24.076557,0.07768,1.30764,26.255673,马蜂窝旅游
43792,6,80,13,1956,40,1034,150.46154,264.05233,7.46978,3.07369,73.23494,0.000007,0.200028,0.0563,0.07019,0.675548,马蜂窝旅游
42967,6,443,6,324,52,60,54,3.05505,0.15918,1.34672,1.24722,0.042724,2.635328,0.62003,1.00958,3.100174,马蜂窝旅游
41767,6,80,63,37899,52,1400,601.57143,640.34395,-1.76631,0.40374,80.67575,0.000003,0.242041,0.02839,0.06014,1.760128,酷狗音乐
38177,6,80,14,3819,52,1400,272.78571,431.23497,1.77091,1.87824,115.25239,0,0.559673,0.09857,0.15599,1.281365,酷狗音乐
39215,6,80,10,1558,52,821,155.8,234.04136,4.30135,2.50654,74.01038,0.001638,9.999551,1.19892,3.11265,10.790276,酷狗音乐
45462,6,443,113,74886,52,1400,662.70796,660.43798,-1.93037,0.20492,62.12878,0,31.120717,0.30124,2.92606,33.739233,马蜂窝旅游
39561,6,443,230,156630,52,1400,681,663.98283,-1.95703,0.14424,43.78173,0,12.080604,0.09747,0.90895,22.320655,马蜂窝旅游
39009,6,443,34,15490,52,1400,455.58824,572.45951,-0.95717,0.95302,98.176,0.000002,0.362451,0.05835,0.08324,1.925581,马蜂窝旅游
37701,6,443,185,112068,40,1400,605.77297,654.72667,-1.83698,0.35962,48.13646,0,10.569816,0.0687,0.77744,12.640095,马蜂窝旅游
38933,6,443,26,9517,52,1400,366.03846,497.69658,0.21736,1.3932,97.60633,0.000001,0.326546,0.07703,0.10762,1.925713,马蜂窝旅游
46799,6,443,56,37203,40,1400,664.33929,637.13158,-1.85834,0.22361,85.14029,0,34.809993,0.98538,5.13904,54.195831,马蜂窝旅游
7700,17,8103,16,1608,52,144,100.5,42.86899,-1.86765,-0.04761,10.71725,0.046726,109.556862,17.70408,28.22696,265.561272,酷狗音乐
41124,6,80,10,1081,52,343,108.1,108.56008,0.71877,1.68741,34.32971,0.00001,0.236926,0.11114,0.0869,1.000292,酷狗音乐
39565,6,443,163,110162,52,1400,675.84049,665.09364,-1.95452,0.15753,52.09415,0,5.455337,0.05136,0.42813,8.320031,马蜂窝旅游
43815,6,443,27,6824,40,1400,252.74074,404.10043,3.69628,2.33694,77.76916,0.000003,59.756429,2.36572,11.4784,61.508737,酷狗音乐
47451,6,80,11,1408,40,546,128,164.46718,1.85002,1.93324,49.58872,0.000017,39.800751,4.07212,11.91034,40.721203,马蜂窝旅游
7700,17,13877,191,199909,89,1145,1046.64398,275.65938,7.08884,-3.01842,19.94601,0.000004,1.895368,0.03495,0.15166,6.640309,酷狗音乐
39000,6,443,34,14151,40,1400,416.20588,564.20224,-0.63479,1.11533,96.75989,0.000001,2.645079,0.12394,0.45118,4.090159,马蜂窝旅游
49872,6,80,13,2840,52,964,218.46154,319.43234,1.7438,1.93306,88.59459,0.000158,10.079763,0.96002,2.75101,11.52027,酷狗音乐
42294,6,443,23,6624,52,1400,288,401.90979,2.55621,1.95329,83.80398,0.000004,28.000797,2.17529,6.61636,47.856446,马蜂窝旅游
37893,6,443,227,106603,40,1400,469.61674,612.0438,-1.25647,0.84574,40.62277,0,58.806501,0.78859,4.07756,178.221081,马蜂窝旅游
46492,6,80,24,10849,52,1400,452.04167,601.72741,-1.08015,0.94506,122.82709,0.000001,0.725046,0.07153,0.15322,1.645254,酷狗音乐
42736,6,5222,9,1947,40,1218,216.33333,372.75491,3.56831,2.35895,124.25164,0.000021,74.76295,9.45715,24.68349,75.657204,酷狗音乐
49891,6,443,29,11122,52,1400,383.51724,521.00312,-0.1374,1.28889,96.74785,0.000002,0.276015,0.06002,0.08035,1.680665,马蜂窝旅游
7700,17,5742,155,162153,89,1145,1046.14839,275.50666,7.08609,-3.01954,22.12923,0.000005,1.931352,0.04309,0.19417,6.635352,酷狗音乐
48153,6,80,10,1256,52,491,125.6,147.5264,1.66571,1.89472,46.65195,0.000011,0.256802,0.1278,0.09243,1.15021,酷狗音乐
42151,6,443,28,9730,52,1400,347.5,478.81427,0.60232,1.48169,90.48739,0.000001,1.036257,0.09775,0.19985,2.639265,马蜂窝旅游
49094,6,443,25,7836,52,1400,313.44,448.98134,1.4383,1.7269,89.79627,0.000002,0.719942,0.09619,0.1595,2.308506,马蜂窝旅游
39599,6,443,91,60187,52,1400,661.3956,657.73013,-1.92068,0.21084,68.94885,0,9.451157,0.13699,0.98911,12.329202,马蜂窝旅游
39013,6,443,35,9455,52,1400,270.14286,407.2456,2.80426,2.07311,68.83707,0.000001,7.280452,0.29191,1.22061,9.924861,马蜂窝旅游
44114,6,443,25,7650,52,1400,306,442.09239,1.79517,1.82277,88.41848,0.000002,0.306455,0.0675,0.0826,1.620011,马蜂窝旅游
37426,6,80,10,1523,52,866,152.3,243.32121,5.24906,2.74805,76.94492,0.000233,10.160205,1.25337,3.15041,11.280302,酷狗音乐
48614,6,443,28,11270,52,1400,402.5,538.84993,-0.33808,1.22167,101.83307,0.000002,0.270105,0.05595,0.08042,1.510516,马蜂窝旅游
42985,6,443,6,324,52,60,54,3.05505,0.15918,1.34672,1.24722,0.075587,0.959894,0.33402,0.32384,1.670106,马蜂窝旅游
37705,6,443,162,105934,40,1400,653.91358,659.72038,-1.91481,0.21999,51.83253,0,17.360242,0.12025,1.36374,19.360581,马蜂窝旅游
7700,17,7700,63,61496,89,1145,976.12698,357.12478,1.80397,-1.9462,44.99349,0.000002,0.556361,0.04379,0.10754,2.714835,酷狗音乐
42935,6,443,25,5640,52,1400,225.6,361.7179,6.29926,2.80167,72.34358,0,0.259732,0.07335,0.08866,1.760383,马蜂窝旅游
48079,6,80,9,1162,52,512,129.11111,151.19409,2.28862,2.02448,50.39803,0.000951,29.734684,3.83015,9.79176,30.641214,'NetEase Music'
39886,6,80,10,1665,52,979,166.5,277.33707,5.21031,2.73785,87.70168,0.0028,0.719834,0.20728,0.19933,1.865487,酷狗音乐
41777,6,443,34,13412,52,1400,394.47059,533.72328,-0.21928,1.2608,91.53279,0.000001,0.232458,0.03954,0.06592,1.304842,马蜂窝旅游
48798,6,443,23,9046,40,1320,393.30435,502.99887,-0.51947,1.13915,104.88251,0.000002,0.234825,0.04343,0.07764,0.955414,马蜂窝旅游
37841,6,443,375,245521,40,1400,654.72267,666.20036,-1.9379,0.20565,34.40244,0,59.340068,0.21285,3.16942,79.606721,马蜂窝旅游
45511,6,443,36,9481,52,1400,263.36111,403.73569,2.98114,2.11306,67.28928,0.000002,38.542874,1.17705,6.40895,41.19668,马蜂窝旅游
49208,6,80,10,1428,52,704,142.8,200.09638,3.94411,2.4193,63.27603,0.00015,0.224373,0.125,0.0726,1.124975,酷狗音乐
38664,6,80,10,1504,52,780,150.4,221.55956,4.2959,2.50516,70.06329,0.000162,6.870562,0.87169,2.12218,7.845212,酷狗音乐
42401,6,443,29,7518,52,1400,259.24138,412.40352,3.36641,2.2374,76.58141,0.000001,40.522534,1.54288,7.50235,43.20075,马蜂窝旅游
37567,6,443,210,126812,40,1400,603.86667,654.77282,-1.83192,0.36326,45.18362,0,6.175119,0.07043,0.597,14.719375,马蜂窝旅游
43836,6,443,22,5249,52,1400,238.59091,395.37987,4.22429,2.42773,84.29527,0.000001,66.145495,6.06438,18.461,127.352004,马蜂窝旅游
42722,6,443,227,155949,52,1400,687,666.35802,-1.9683,0.12463,44.22773,0,9.420215,0.05346,0.62615,12.081042,马蜂窝旅游
38839,6,80,11,1953,40,1287,177.54545,353.20387,6.74934,3.05901,106.49497,0.010412,18.000334,2.86355,5.81979,28.635506,马蜂窝旅游
39007,6,443,19,5072,40,1400,266.94737,418.89258,3.06665,2.17775,96.10055,0.000001,0.36521,0.07113,0.09739,1.280286,马蜂窝旅游
39261,6,80,18,2666,40,1130,148.11111,268.81735,7.69983,2.98466,63.36086,0.000017,9.92009,0.63061,2.32328,10.720394,酷狗音乐
41600,6,443,135,78548,40,1380,581.83704,648.2147,-1.81674,0.40069,55.78944,0,8.615231,0.08171,0.74214,10.949039,马蜂窝旅游
41396,6,443,26,7728,52,1400,297.23077,435.24364,2.05116,1.89084,85.3583,0.000001,0.395065,0.06409,0.09329,1.602282,马蜂窝旅游
42426,6,443,30,10854,52,1400,361.8,497.12389,0.38543,1.43327,90.76199,0,0.320879,0.06416,0.08945,1.8605,马蜂窝旅游
38928,6,443,386,268255,52,1400,694.96114,668.11369,-1.97694,0.09983,34.00609,0,8.77382,0.03592,0.45739,13.82892,马蜂窝旅游
42247,6,443,26,10419,52,1400,400.73077,552.16821,-0.42889,1.2139,108.2891,0.000001,12.644058,0.57281,2.46535,14.320347,马蜂窝旅游
39138,6,443,20,4835,40,1400,241.75,412.67552,3.59729,2.28594,92.27705,0.000011,39.662666,2.17684,8.83599,41.359962,马蜂窝旅游
42483,6,443,279,191855,52,1400,687.65233,668.03364,-1.97313,0.121,39.99413,0,25.7652,0.10443,1.5424,29.030345,马蜂窝旅游
7700,17,28366,42,40315,89,1145,959.88095,377.71198,1.31222,-1.83316,58.28222,0.000061,1.199874,0.06622,0.1953,2.714847,酷狗音乐
42470,6,443,407,280201,52,1400,688.45455,666.54739,-1.9712,0.12125,33.03953,0,20.46505,0.06389,1.02479,25.940542,马蜂窝旅游
7700,17,3996,34,30274,89,1144,890.41176,434.74266,-0.36169,-1.28594,74.55775,0.000005,0.557788,0.08227,0.13018,2.714865,酷狗音乐
41733,6,443,59,24682,52,1400,418.33898,554.34544,-0.65252,1.09576,72.16963,0.000001,0.373865,0.05207,0.07899,3.019934,马蜂窝旅游
48368,6,443,23,7749,52,1400,336.91304,496.55666,0.62048,1.56286,103.53922,0.000007,0.298495,0.07759,0.09181,1.70704,马蜂窝旅游
41807,6,443,23,5420,52,1400,235.65217,333.98016,4.36334,2.24354,69.63968,0.000005,0.284721,0.07637,0.07896,1.680135,马蜂窝旅游
42463,6,443,574,410053,52,1400,714.37805,669.68264,-1.98842,0.03902,27.95201,0,21.360226,0.05446,0.91564,31.205211,马蜂窝旅游
39269,6,443,87,55202,52,1400,634.50575,655.77524,-1.88297,0.28918,70.30649,0.000001,13.70037,0.18582,1.46707,15.980579,马蜂窝旅游
38968,6,443,568,396908,52,1400,698.78169,668.97882,-1.98233,0.08746,28.06973,0,13.826529,0.06724,0.82407,38.125551,马蜂窝旅游
37651,6,443,180,111462,40,1400,619.23333,656.83182,-1.86249,0.316,48.95735,0,11.0954,0.07297,0.82703,13.061005,马蜂窝旅游
38590,6,80,10,1446,52,722,144.6,205.1537,4.03554,2.44146,64.8753,0.00001,0.240072,0.12444,0.08631,1.119956,酷狗音乐
37141,6,80,10,1021,52,364,102.1,101.14391,2.28408,2.03135,31.98451,0.000645,10.075167,1.21775,3.13239,10.959776,酷狗音乐
39633,6,443,150,95885,52,1400,639.23333,660.08507,-1.90213,0.27281,53.89572,0,7.760481,0.07332,0.63385,10.925168,马蜂窝旅游
37687,6,443,1264,876154,40,1400,693.15981,670.41811,-1.97957,0.09306,18.85698,0,49.871697,0.06207,1.52132,78.392183,马蜂窝旅游
49482,6,80,11,1070,40,439,97.27273,121.10258,3.53905,2.31114,36.5138,0.000006,30.247808,3.12011,9.04317,31.201097,酷狗音乐
43051,6,443,6,324,52,60,54,3.05505,0.15918,1.34672,1.24722,0.073081,0.780846,0.286,0.25697,1.43001,马蜂窝旅游
42393,6,443,24,7593,52,1400,316.375,448.54216,1.55301,1.75623,91.55828,0.000002,0.23747,0.05397,0.06195,1.241373,马蜂窝旅游
43856,6,80,13,2198,40,1380,169.07692,353.69032,8.46262,3.30842,98.09604,0.000017,0.286365,0.07606,0.09498,0.912753,马蜂窝旅游
43684,6,443,22,5249,52,1400,238.59091,395.37987,4.22429,2.42773,84.29527,0,59.767277,3.03191,12.69706,63.670125,马蜂窝旅游
41199,6,443,342,236435,52,1400,691.33041,669.3559,-1.97873,0.11031,36.19462,0,21.800147,0.09251,1.22902,31.545591,马蜂窝旅游
7700,17,8430,48,46164,89,1145,961.75,379.32212,1.28972,-1.82548,54.75043,0.000003,0.701501,0.06458,0.13547,3.035053,酷狗音乐
41114,6,80,14,2555,52,728,182.5,223.2157,0.65356,1.51538,59.65691,0.000041,0.33973,0.11696,0.08065,1.520447,酷狗音乐
49340,6,80,32,16353,40,1400,511.03125,616.4725,-1.39939,0.69741,108.97797,0.000001,0.240252,0.02652,0.05452,0.82201,马蜂窝旅游
47772,6,443,25,8033,52,1400,321.32,445.98796,1.40156,1.68271,89.19759,0,0.312448,0.07607,0.09057,1.825756,马蜂窝旅游
42899,6,443,7,376,52,60,53.71429,2.91373,0.77268,1.58401,1.10128,0.004215,1.040548,0.26667,0.35594,1.599994,马蜂窝旅游
39145,6,443,29,9164,40,1340,316,472.16194,0.8262,1.64561,87.67827,0,29.710119,1.36478,5.52527,38.213925,马蜂窝旅游
37769,6,443,555,372336,40,1400,670.87568,667.38721,-1.95496,0.15959,28.32901,0,16.239647,0.03841,0.69334,21.281108,马蜂窝旅游
37319,6,443,365,242057,40,1400,663.16986,671.6403,-1.95553,0.17768,35.15526,0,58.757135,0.17558,3.07843,63.91159,马蜂窝旅游
39024,6,443,30,9382,40,1400,312.73333,496.45583,1.02442,1.70646,90.64002,0,39.314971,1.40142,7.1653,40.64123,马蜂窝旅游
42943,6,443,25,5641,52,1400,225.64,361.717,6.29811,2.80135,72.3434,0,1.448439,0.11665,0.2897,2.799713,马蜂窝旅游
7700,17,14420,79,80278,89,1145,1016.17722,319.6222,4.00382,-2.46078,35.96031,0.000002,1.589597,0.08518,0.27247,6.643998,酷狗音乐
41624,6,443,155,90663,40,1380,584.92258,650.9094,-1.82544,0.39793,52.2823,0,19.605036,0.1388,1.57426,21.3754,马蜂窝旅游
44240,6,443,21,3176,40,762,151.2381,190.34277,3.80871,2.2961,41.5362,0.000004,59.648976,3.06791,12.98086,61.358175,酷狗音乐
45922,6,80,20,9260,52,1400,463,599.32779,-1.13395,0.89845,134.01377,0.000004,3.52002,0.24009,0.77911,4.561662,酷狗音乐
40799,6,443,49,31800,52,1400,648.97959,638.57343,-1.8293,0.27225,91.22478,0,13.120098,0.3099,1.86968,14.875145,马蜂窝旅游
40460,6,80,10,1827,52,1141,182.7,324.96586,5.4248,2.79521,102.76323,0.00118,10.070381,1.22566,3.12781,11.030917,酷狗音乐
42567,6,443,30,11371,52,1400,379.03333,529.54027,-0.04213,1.34938,96.68038,0,5.279192,0.24,0.95546,6.959982,马蜂窝旅游
38944,6,443,217,146449,52,1400,674.88018,666.08901,-1.95733,0.16266,45.21707,0,10.399177,0.06037,0.70618,13.040254,马蜂窝旅游
38908,6,80,11,2612,52,944,237.45455,339.8835,0.80294,1.67111,102.47873,0.000127,0.555134,0.15235,0.14638,1.523528,酷狗音乐
40398,6,80,11,934,40,325,84.90909,90.911,2.35414,2.05751,27.4107,0.000033,38.32068,4.3998,11.38757,43.998013,马蜂窝旅游
41160,6,443,30,10606,52,1400,353.53333,497.27,0.47889,1.48321,90.78866,0.000001,0.331442,0.06885,0.09937,1.996605,马蜂窝旅游
47361,6,80,19,2236,40,546,117.68421,153.56982,2.27712,2.02638,35.23133,0.000007,2.23985,0.18797,0.504,3.383506,马蜂窝旅游
38566,6,80,10,1484,52,760,148.4,215.88478,4.21164,2.48444,68.26876,0.000032,0.559834,0.16552,0.16448,1.489698,酷狗音乐
41889,6,443,18,5340,40,1400,296.66667,432.51217,2.1101,1.90233,101.9441,0,0.225747,0.06119,0.08041,1.040237,马蜂窝旅游
42897,6,443,26,5693,52,1400,218.96154,356.26108,6.70084,2.86861,69.86855,0,0.416545,0.0768,0.11717,1.920056,马蜂窝旅游
37655,6,443,250,160005,40,1400,640.02,665.22929,-1.91679,0.25284,42.07279,0,8.979799,0.0451,0.56874,11.229984,马蜂窝旅游
