@relation flows-weka.filters.unsupervised.attribute.Remove-R5-15-weka.filters.unsupervised.attribute.Remove-R1

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute app {BG,FG}

@data
8080,38496,6,19,1453,52,182,76.47368,33.18111,0.000034,25.407952,3.7987,6.36709,68.37657,10,1322,52,393,132.2,112.52626,0.10071,9.741686,1.95311,3.1363,17.577978,BG
8888,38605,6,6,332,52,64,55.33333,4.85341,0.000029,0.785279,0.25866,0.28799,1.293309,5,642,52,239,128.4,90.35176,0.004411,0.86607,0.32339,0.3381,1.293553,BG
8080,47683,6,6,488,52,220,81.33333,62.08238,0.000337,59.451519,12.00246,23.7249,60.012309,6,1350,52,644,225,242.40943,0.000327,59.641665,12.00904,23.8164,60.045212,BG
443,32872,6,11,4093,40,1500,372.09091,530.75597,0.000004,120.000864,12.06643,35.97821,120.664322,12,2021,40,1261,168.41667,333.56245,0.00015,120.026852,10.98855,34.48102,120.874032,BG
80,47268,6,7,788,40,388,112.57143,116.1512,0.00006,39.973114,6.73647,14.86419,40.418835,7,823,40,539,117.57143,172.1991,0.000263,40.261777,6.76322,14.98109,40.579296,BG
443,41823,6,17,1244,52,167,73.17647,31.57668,0.000026,25.40946,4.2806,6.61345,68.489604,10,1176,52,264,117.6,83.45801,0.100979,9.940395,1.96378,3.18119,17.674014,BG
443,34400,6,34,7130,40,1500,209.70588,343.26611,0.000002,119.999895,6.99252,26.92869,230.753107,30,10472,40,1400,349.06667,492.6451,0.000052,105.441076,3.75484,19.21871,108.890498,BG
443,33707,6,19,1438,52,167,75.68421,30.75036,0.000005,25.44033,3.80663,6.37565,68.51935,10,1322,52,393,132.2,112.52626,0.099785,9.741282,1.96405,3.14647,17.676475,BG
443,45486,6,14,5041,52,1500,360.07143,531.93293,0.000008,179.999376,14.13286,47.88395,183.727133,11,2443,52,1400,222.09091,377.41283,0.000915,1.72261,0.27207,0.48629,2.720724,BG
80,33542,6,7,728,52,408,104,124.13817,0.000733,179.998559,30.41489,66.8991,182.48934,8,2310,52,1400,288.75,441.64232,0.000555,180.307188,26.0885,62.96234,182.619483,BG
80,37700,6,9,1824,52,1400,202.66667,423.32861,0.003769,20.003529,3.25609,6.3918,26.048683,5,698,52,482,139.6,171.22804,0.100972,26.006671,6.60287,11.20286,26.411499,BG
80,50649,6,4,524,40,384,131,146.29764,0.002012,4.99971,1.73024,2.31312,5.190729,5,417,40,237,83.4,77.18964,0.087938,5.321608,1.42807,2.24837,5.712269,BG
80,53520,6,4,526,40,386,131.5,147.16233,0.001935,4.999555,1.7304,2.31291,5.191199,7,697,40,240,99.57143,88.12954,0.000012,65.7361,11.85864,24.16154,71.151826,BG
443,36150,6,10,6537,40,1492,653.7,687.61618,0.000003,56.559969,6.67854,17.65946,60.106827,10,750,40,220,75,60.59208,0.100719,56.679221,6.72547,17.68469,60.529213,BG
443,46836,6,18,4872,40,1500,270.66667,434.7758,0.000002,120.003266,7.18725,28.20576,122.183276,20,4821,40,1400,241.05,409.65259,0.000387,120.127482,6.4454,26.7964,122.462629,BG
443,47988,6,20,22063,40,1480,1103.15,589.64364,0.000001,63.889959,3.66574,14.20308,69.649061,14,1723,40,500,123.07143,155.91044,0.00039,63.891374,5.36474,16.92661,69.741675,BG
80,53936,6,4,438,40,298,109.5,109.13638,0.000555,65.000449,21.73446,30.59379,65.203365,5,1041,40,861,208.2,326.4919,0.100752,65.124819,16.38203,28.14169,65.528117,BG
80,39920,6,4,438,40,298,109.5,109.13638,0.000599,65.000046,21.73512,30.59303,65.205373,5,1041,40,861,208.2,326.4919,0.102048,65.014362,16.35569,28.09313,65.42276,BG
80,39825,6,2059,2709435,40,1500,1315.89849,480.01451,0,2.004181,0.02594,0.16592,53.393218,1313,78963,40,363,60.13938,26.82509,0.000001,0.589105,0.01829,0.0459,23.991947,BG
80,37711,6,7,632,40,372,90.28571,115.21621,0.003318,64.99987,10.93419,24.17903,65.605118,7,1950,40,1388,278.57143,463.42417,0.000975,65.093611,10.93422,24.22088,65.605333,BG
80,58687,6,1308,1639485,40,1500,1253.4289,539.80658,0,0.810194,0.00884,0.02708,11.549948,831,52178,40,354,62.78941,35.19945,0.000001,0.776652,0.01393,0.04093,11.561604,BG
80,59941,6,5,565,40,365,113,126.31706,0.000531,4.999812,1.30866,2.13318,5.234644,7,525,40,245,75,69.94896,0.000858,5.055204,0.90136,1.8583,5.40816,BG
443,39789,6,8,3871,40,1500,483.875,578.39161,0.000004,0.248236,0.07153,0.1007,0.50073,11,1073,40,285,97.54545,88.59649,0.000051,0.93044,0.14795,0.26523,1.479522,BG
80,49823,6,4,528,40,388,132,148.02702,0.030673,4.999748,1.74041,2.30562,5.221241,5,420,40,240,84,78.38367,0.089946,5.218923,1.40264,2.20376,5.610577,BG
443,50705,6,15,5292,40,1500,352.8,557.81278,0.000003,9.962283,0.91501,2.52802,12.810072,12,1683,40,893,140.25,233.09766,0.000964,9.839817,0.98265,2.80171,10.809194,BG
80,40485,6,12,1214,40,762,101.16667,199.27612,0.033019,21.023986,5.48523,7.28783,60.337535,5,449,40,269,89.8,89.9342,0.100523,17.876907,4.56985,7.68294,18.279391,BG
443,47873,6,10,3954,52,1500,395.4,549.33436,0.000098,4.748299,0.73916,1.42886,6.65241,10,1117,52,297,111.7,93.00758,0.001405,4.645682,0.59607,1.4321,5.364634,BG
80,35656,6,5,479,40,299,95.8,101.89485,0.000502,64.999437,16.40768,28.05488,65.630707,6,1091,40,859,181.83333,302.93146,0.000008,65.312121,13.1429,26.08469,65.714477,BG
80,57325,6,4,505,40,365,126.25,138.08399,0.001727,4.999561,1.73506,2.30983,5.205178,5,425,40,245,85,80.37413,0.101796,5.087039,1.35046,2.15732,5.401826,BG
80,52989,6,8,1317,40,1020,164.625,323.32605,0.00001,2.70142,0.73555,0.87449,5.148862,6,948,40,728,158,255.01634,0.000053,2.614946,0.62806,0.99653,3.140316,BG
80,40090,6,854,1036793,40,1500,1214.04333,568.74206,0,0.339413,0.01833,0.02143,15.637728,578,35725,40,323,61.80796,37.56079,0.000001,0.36182,0.02711,0.04903,15.644526,BG
443,61000,6,9,7754,40,1492,861.55556,638.91716,0.000008,2.999465,0.48203,0.96275,3.85626,13,2229,40,1117,171.46154,289.4434,0.000268,3.225935,0.3343,0.87297,4.011569,BG
80,34794,6,5,478,40,298,95.6,101.49601,0.000488,65.000195,16.39662,28.06161,65.586488,5,1053,40,861,210.6,325.28855,0.100445,65.21876,16.40698,28.18153,65.627902,BG
80,60434,6,8,5546,40,1500,693.25,679.14427,0.000006,2.998474,0.47654,1.03232,3.335747,8,739,40,439,92.375,131.1754,0.000484,3.005582,0.47655,1.03434,3.33585,BG
443,53569,6,17,11178,40,1500,657.52941,668.63541,0.000002,119.96356,7.59001,29.01506,121.440131,20,2968,40,957,148.4,262.58987,0.000037,119.963743,9.77062,29.62324,185.641805,BG
443,43979,6,11,6945,40,1480,631.36364,585.24979,0.000001,65.000255,6.69952,19.43767,66.995155,15,1861,40,557,124.06667,150.93463,0.000473,64.936196,4.78909,16.6843,67.047268,BG
80,41708,6,5,545,40,373,109,132.08179,0.004648,0.190809,0.09817,0.08985,0.392661,5,938,40,758,187.6,285.30517,0.089657,0.1013,0.09821,0.00494,0.392824,BG
80,44270,6,5,545,40,373,109,132.08179,0.003499,0.202995,0.10152,0.09593,0.406085,5,933,40,753,186.6,283.30591,0.100126,0.101871,0.10125,0.00067,0.404994,BG
80,47849,6,4,526,40,386,131.5,147.16233,0.001792,4.999712,1.73109,2.31257,5.193272,7,698,40,240,99.71429,88.35273,0.000097,68.536509,12.35771,25.1934,74.146247,BG
80,53255,6,12,12150,40,1500,1012.5,686.96537,0.000001,5.999224,0.86701,1.8296,9.537124,9,843,40,503,93.66667,144.85548,0.000001,6.119179,1.19215,2.08312,9.537208,BG
80,44962,6,5,736,40,298,147.2,123.34407,0.002261,64.798934,16.30067,28.0006,65.202692,6,1093,40,861,182.16667,303.67659,0.101043,64.928496,13.08946,25.91956,65.447288,BG
80,36849,6,4,438,40,298,109.5,109.13638,0.000458,64.999993,21.73169,30.59542,65.19506,5,1041,40,861,208.2,326.4919,0.093316,65.017171,16.35344,28.09605,65.413744,BG
443,32885,6,12,4133,40,1500,344.41667,516.38285,0.000005,119.999042,10.992,34.47114,120.912033,12,2049,40,1277,170.75,337.56262,0.000274,120.12214,10.99533,34.50901,120.948599,BG
80,39813,6,1018,593480,40,1500,582.98625,704.52055,0,0.753013,0.06815,0.12385,69.311101,505,23411,40,319,46.35842,14.83908,0.000005,0.864964,0.09229,0.10403,46.512045,BG
443,37373,6,15,7955,40,1480,530.33333,573.81759,0,65.000853,4.89045,16.67669,68.466358,13,1436,40,541,110.46154,140.29399,0.000011,68.087114,5.74269,18.79765,68.912309,BG
80,40012,6,504,522948,40,1500,1037.59524,666.37816,0,0.451021,0.0269,0.04038,13.531979,363,19738,40,323,54.37466,41.07378,0.000004,0.703276,0.03741,0.06504,13.541914,BG
80,47102,6,525,319090,40,1500,607.79048,708.72794,0,2.004081,0.07638,0.28741,40.021984,380,18461,40,363,48.58158,29.48945,0.000001,0.135913,0.02614,0.0405,9.908242,BG
80,32914,6,6,739,40,499,123.16667,168.31559,0.000004,0.234482,0.09159,0.10635,0.457971,7,1150,40,870,164.28571,288.23885,0.001944,0.125654,0.07632,0.05261,0.457945,BG
80,50154,6,4,528,40,388,132,148.02702,0.001736,4.999697,1.73044,2.31299,5.191328,7,698,40,240,99.71429,88.35273,0,61.030475,11.07309,22.41378,66.438564,BG
80,48453,6,4,498,40,358,124.5,135.05832,0.001577,4.999419,1.73189,2.31183,5.195676,7,697,40,240,99.57143,88.12954,0.000086,33.724558,6.52487,12.29647,39.149207,BG
8000,3027,17,4,308,66,88,77,11,12.137673,207.849061,77.53479,92.14632,232.604358,4,220,53,57,55,2,12.153861,207.832258,77.5401,92.13068,232.620294,BG
8000,3027,17,3,220,66,88,73.33333,10.3709,4.701081,199.805342,102.25321,97.55213,204.506423,3,167,53,57,55.66667,1.88562,4.715539,199.806098,102.26082,97.54528,204.521637,BG
80,38901,6,4,438,40,298,109.5,109.13638,0.002388,2.000015,0.735,0.89823,2.205011,5,1041,40,861,208.2,326.4919,0.10104,2.309847,0.67852,0.94274,2.714097,BG
443,49063,6,11,7876,52,1500,716,658.26135,0.000001,60.277304,6.66674,17.92989,66.667429,14,1988,52,937,142,229.41385,0.00004,60.427912,5.17272,16.00418,67.245404,BG
80,60439,6,9,6318,40,1500,702,714.4216,0.000004,2.999849,0.44429,0.96948,3.55436,8,775,40,439,96.875,129.49656,0.000042,3.175292,0.50779,1.09147,3.554535,BG
443,49919,6,7,911,40,477,130.14286,149.58364,0.000106,0.250589,0.08165,0.08471,0.489875,8,1062,40,458,132.75,145.6921,0.000804,0.214173,0.09109,0.06658,0.637615,BG
443,37277,6,19,1453,52,182,76.47368,33.18111,0.000058,25.152316,3.77774,6.31237,67.999379,10,1322,52,393,132.2,112.52626,0.101566,9.747591,1.96486,3.14863,17.68372,BG
80,44306,6,24,6302,52,1500,262.58333,487.13798,0.000005,25.087901,2.25662,5.64943,51.902323,15,8457,52,1400,563.8,568.72866,0.000001,0.601919,0.07208,0.15831,1.009158,BG
80,49024,6,11,1302,52,774,118.36364,207.34305,0.041508,18.592137,5.54929,6.94731,55.492913,5,497,52,281,99.4,90.85285,0.098136,17.983448,4.59655,7.72904,18.386201,BG
80,48967,6,12,1354,52,774,112.83333,199.36141,0.005288,29.535608,7.0266,9.27528,77.292547,5,497,52,281,99.4,90.85285,0.100596,17.880562,4.57084,7.68448,18.283349,BG
443,40369,6,11,6912,40,1500,628.36364,654.20365,0.000006,0.242043,0.09726,0.09178,0.972563,11,1093,40,285,99.36364,87.59646,0.100562,1.525072,0.2648,0.42203,2.647982,BG
443,50487,6,11,4336,52,1500,394.18182,535.48972,0.000002,3.072693,0.5063,0.87744,5.062966,11,1181,52,297,107.36364,89.73321,0.001091,2.867948,0.36999,0.83446,3.699871,BG
80,58156,6,4,505,40,365,126.25,138.08399,0.007353,5.00064,1.73998,2.30715,5.219942,5,425,40,245,85,80.37413,0.101031,4.992537,1.35124,2.10274,5.404941,BG
443,57790,6,13,6767,40,1500,520.53846,605.39887,0.000002,9.366036,1.07281,2.52569,12.873715,12,1226,40,349,102.16667,99.3318,0.000224,9.261418,0.97578,2.62518,10.733588,BG
80,53050,6,3947,5166620,40,1500,1308.99924,486.11582,0,2.004148,0.02921,0.13801,115.261719,2961,169948,40,321,57.39547,26.55643,0,2.871254,0.02679,0.07214,79.290039,BG
80,53766,6,8,2009,40,388,251.125,158.77219,0.002752,4.99861,0.86365,1.68959,6.045531,12,1687,40,240,140.58333,97.39564,0.000034,7.839046,1.29659,2.5217,14.262477,BG
443,51093,6,10,4676,40,1500,467.6,589.75303,0.000008,119.999144,13.41971,37.6817,120.777369,12,1779,40,1005,148.25,263.56344,0.000662,120.19313,11.01076,34.52654,121.118396,BG
443,46239,6,14,9954,52,1500,711,681.58429,0.000126,5.524682,0.77289,1.41401,10.047532,10,1129,52,297,112.9,92.30433,0.100954,5.323608,0.96501,1.71697,8.685063,BG
443,39776,6,11,7876,52,1500,716,658.26135,0.000002,60.309441,6.67364,17.93845,66.736365,14,1988,52,937,142,229.41385,0.000719,60.400024,5.17122,15.99582,67.225805,BG
443,37342,6,17,12662,40,1480,744.82353,618.15848,0.000002,64.998841,4.14504,15.71264,66.320708,14,1644,40,509,117.42857,157.1263,0.000336,64.925331,5.10091,17.27002,66.311813,BG
80,60250,6,4,505,40,365,126.25,138.08399,0.001652,5.097871,1.76497,2.35804,5.29492,5,425,40,245,85,80.37413,0.089477,5.14457,1.36389,2.18281,5.455561,BG
80,35493,6,6,634,40,414,105.66667,138.08411,0.000445,65.000966,13.14392,25.92886,65.719585,7,1861,40,1293,265.85714,431.12624,0.000574,65.331746,10.97579,24.30879,65.854724,BG
443,56650,6,8,6262,40,1492,782.75,635.09778,0.000003,0.208622,0.08821,0.10173,0.617442,13,2249,40,1149,173,297.89337,0.000006,0.105691,0.06911,0.04687,0.829272,BG
80,51764,6,4,528,40,388,132,148.02702,0.003358,4.998444,1.73807,2.30701,5.214208,5,420,40,240,84,78.38367,0.089896,5.37323,1.44141,2.27028,5.765627,BG
80,53053,6,14,14890,40,1500,1063.57143,650.45223,0,47.998531,7.16581,13.56079,93.155557,4,643,40,503,160.75,197.76675,0.000646,7.944617,2.69153,3.71486,8.07459,BG
8080,37792,6,19,1214,40,155,63.89474,30.65581,0.00005,24.863989,3.74039,6.24531,67.327022,10,1214,40,381,121.4,111.81163,0.100486,9.743583,1.95147,3.13585,17.563253,BG
80,40568,6,12,1354,52,774,112.83333,199.36141,0.038409,23.328861,5.91294,7.80579,65.042378,5,497,52,281,99.4,90.85285,0.100551,17.966566,4.59245,7.72166,18.369818,BG
80,39810,6,1856,2443644,40,1500,1316.61853,479.98968,0,2.004304,0.04635,0.20412,85.983641,1023,60583,40,319,59.22092,20.45542,0.000001,1.766775,0.04549,0.10823,46.486493,BG
443,37335,6,16,11692,40,1480,730.75,637.73608,0.000001,65.000033,4.44147,16.18539,66.622102,15,1740,40,509,116,151.38604,0.000588,64.923161,4.75873,16.68709,66.62223,BG
443,42746,6,17,966,40,89,56.82353,21.5003,0.000004,22.55712,3.94555,5.90134,63.128836,11,1070,40,252,97.27273,73.91653,0.08915,9.446868,1.79859,3.00436,17.985891,BG
443,52387,6,13,7336,52,1500,564.30769,633.8923,0.000002,5.363693,0.65332,1.43191,7.839801,11,1193,52,297,108.45455,89.12439,0.000455,5.161553,0.64809,1.50998,6.480929,BG
80,48982,6,8,2002,40,387,250.25,158.09708,0.031643,5.000045,0.86287,1.69003,6.040078,12,1687,40,240,140.58333,97.39564,0.000104,112.816956,10.81893,32.28384,119.008198,BG
80,44327,6,5,478,40,298,95.6,101.49601,0.001203,65.000181,16.48613,28.01091,65.944527,5,1041,40,861,208.2,326.4919,0.100995,65.73483,16.5347,28.40574,66.138793,BG
443,60967,6,11,4753,40,1500,432.09091,573.40965,0.000015,119.999246,12.10805,35.96394,121.080481,13,1831,40,1005,140.84615,254.51911,0.000011,120.267183,10.09111,33.21939,121.093322,BG
443,38193,6,19,1260,40,170,66.31579,35.14489,0.000004,22.588144,3.4966,5.71495,62.938741,11,1255,40,370,114.09091,106.02612,0.090906,9.642587,1.77808,3.0288,17.780842,BG
443,59703,6,13,7180,52,1500,552.30769,637.85728,0.000003,59.989454,5.22969,16.51501,62.756282,13,2465,52,1400,189.61538,356.75537,0.000272,59.953141,5.24927,16.49752,62.99123,BG
443,43400,6,11,4145,40,1500,376.81818,529.24317,0.000005,119.849512,12.05567,35.93135,120.556716,11,1969,40,1245,179,341.51507,0.000013,119.854385,12.06978,35.9283,120.697803,BG
443,34839,6,24,6050,40,1500,252.08333,399.06463,0.000004,119.999905,5.34072,24.44744,122.836464,26,8467,40,1400,325.65385,478.33726,0.000074,120.144469,4.92567,23.52049,123.141745,BG
80,47581,6,3,132,40,52,44,5.65685,22.284979,30.102228,26.1936,3.90862,52.387207,4,180,40,60,45,8.66025,0.102205,30.27847,17.4624,12.73155,52.387192,BG
443,44571,6,13,8860,40,1480,681.53846,653.26925,0.000002,64.999932,5.49835,17.94068,65.980255,13,1371,40,493,105.46154,129.06326,0.000555,65.270389,5.49837,18.022,65.980388,BG
80,43098,6,11,1302,52,774,118.36364,207.34305,0.030805,23.456153,6.5038,7.98249,65.038025,5,497,52,281,99.4,90.85285,0.100537,17.886119,4.57225,7.68688,18.28898,BG
80,53111,6,1383,1888280,40,1500,1365.35069,419.17066,0,2.004096,0.04563,0.21537,63.056638,715,44412,40,319,62.11469,21.74456,0.000001,1.000372,0.04112,0.07905,29.36038,BG
443,45448,6,12,4186,40,1500,348.83333,513.98133,0.000005,120.000682,10.98151,34.47499,120.796625,13,2073,40,1245,159.46154,317.47238,0.00006,120.10902,10.08892,33.17239,121.067071,BG
443,48157,6,10,3954,52,1500,395.4,549.33436,0.000113,0.639985,0.24782,0.18146,2.230408,10,1117,52,297,111.7,93.00758,0.002283,0.203433,0.10413,0.04744,0.937153,BG
80,44912,6,7,788,40,388,112.57143,116.1512,0.000073,39.99123,6.74215,14.86977,40.452925,7,823,40,539,117.57143,172.1991,0.00044,40.064318,6.74845,14.89948,40.490713,BG
443,38618,6,19,1438,52,167,75.68421,30.75036,0.000003,25.919875,3.86779,6.49109,69.620204,11,1385,52,393,125.90909,109.01331,0.00019,9.73918,1.77701,3.0523,17.770094,BG
443,35017,6,8,3887,40,1500,485.875,578.33672,0.000004,0.213132,0.10039,0.08952,0.702732,11,1080,40,301,98.18182,92.81146,0.000042,0.408503,0.11643,0.11467,1.164294,BG
80,47223,6,4854,6251954,40,1500,1288.00041,510.33152,0,1.434039,0.01614,0.0337,78.307137,3059,177306,40,321,57.96208,21.16897,0,2.575211,0.02561,0.07165,78.325779,BG
443,50648,6,5,871,40,625,174.2,225.85783,0.000808,210.125464,52.63477,90.92734,210.53906,8,836,40,402,104.5,116.69404,0.101768,210.022379,30.09162,73.45642,210.641338,BG
443,50648,6,2,154,77,77,77,0,209.967126,209.967126,209.96713,0,209.967126,4,234,40,77,58.5,18.5,0.098268,209.868782,70.02264,98.88616,210.067909,BG
443,50648,6,13,593,40,77,45.61538,10.34437,0.000184,188.850936,18.94432,51.51963,227.331854,6,388,40,77,64.66667,17.44197,0.000317,188.749426,37.77048,75.48948,188.852416,BG
443,34038,6,4962,6031883,40,1500,1215.61528,574.01302,0,2.006128,0.02718,0.10507,134.8452,3059,181686,40,357,59.39392,31.24771,0,0.819032,0.03309,0.05562,101.175505,BG
8080,55523,6,20,1543,52,167,77.15,30.64519,0.000002,27.712391,3.84506,6.76006,73.056113,14,1554,52,393,111,100.88749,0.00002,9.448308,1.35945,2.70634,17.672796,BG
443,43768,6,18,9758,40,1480,542.11111,567.47216,0.000001,3.446556,0.42734,0.88706,7.264845,13,1597,40,505,122.84615,124.052,0.000037,3.341303,0.31316,0.91423,3.757916,BG
80,48304,6,4,359,40,219,89.75,75.06789,0.000495,64.999442,21.73779,30.59073,65.213376,5,1320,40,1140,264,438.06849,0.102145,65.047944,16.34155,28.12065,65.366199,BG
8080,48458,6,5,436,52,220,87.2,66.47225,0.000281,59.297383,14.87512,25.64734,59.500464,6,1338,52,644,223,243.77517,0.000266,59.408493,11.96267,23.723,59.813355,BG
443,42543,6,18,1263,52,101,70.16667,21.9526,0.000006,25.920158,4.09035,6.60665,69.53591,12,1389,52,344,115.75,96.30691,0.000009,9.747931,1.60783,2.94632,17.686101,BG
443,48166,6,15,10689,40,1480,712.6,586.25771,0.000001,65.000173,4.839,16.68933,67.746068,18,2995,40,509,166.38889,188.83536,0.000185,64.914358,3.99156,15.2331,67.856481,BG
443,41409,6,17,8560,40,1480,503.52941,525.12386,0.000001,1.515007,0.25973,0.40556,4.155679,13,1325,40,265,101.92308,75.08402,0.000046,3.381317,0.31695,0.92518,3.803435,BG
80,51748,6,8,2009,40,386,251.125,158.75802,0.029305,4.999747,0.86494,1.68916,6.054596,12,1687,40,240,140.58333,97.39564,0.000071,155.758703,14.74582,44.6158,162.204022,BG
80,48151,6,11,1302,52,774,118.36364,207.34305,0.035418,28.225076,7.53488,9.23728,75.348753,5,497,52,281,99.4,90.85285,0.090578,18.771026,4.79138,8.07127,19.165526,BG
443,47106,6,16,5614,52,1500,350.875,505.02412,0.00001,179.99949,12.75132,44.73842,191.269872,14,4124,52,1400,294.57143,456.64502,0.000018,7.462374,0.77683,1.96554,10.098807,BG
443,40174,6,19,13980,40,1480,735.78947,654.39265,0.000001,64.999812,3.85483,14.8366,69.386935,16,3099,40,1325,193.6875,323.00401,0.0005,65.126766,4.63981,16.19016,69.597188,BG
80,40030,6,1440,227846,40,1500,158.22639,397.82573,0,0.214347,0.04296,0.01999,61.819296,1013,42153,40,289,41.61204,9.81932,0.000017,0.483653,0.06086,0.05467,61.587527,BG
80,50370,6,4,516,40,376,129,142.83907,0.003079,4.999875,1.7356,2.30964,5.206804,7,695,40,238,99.28571,87.67589,0.000202,24.797209,5.0364,9.01798,30.218376,BG
80,40064,6,6187,8044850,40,1500,1300.28285,496.79781,0,2.004045,0.00771,0.03805,47.698707,4156,249834,40,354,60.11405,26.37783,0,5.410334,0.01148,0.08776,47.713517,BG
80,46233,6,12,1354,52,774,112.83333,199.36141,0.032375,26.465294,6.47015,8.52212,71.171655,5,497,52,281,99.4,90.85285,0.101135,17.886974,4.57309,7.68689,18.292342,BG
80,53127,6,1008,1343270,40,1500,1332.60913,457.30718,0,3.086547,0.0106,0.09776,10.673024,621,39688,40,358,63.90982,35.15145,0,3.065088,0.01725,0.12563,10.693668,BG
80,40807,6,4,1067,40,935,266.75,385.84542,0.000789,0.248565,0.16457,0.11582,0.493715,6,608,40,388,101.33333,128.40907,0.10992,0.135662,0.12555,0.01091,0.627757,BG
80,39893,6,889,1213520,40,1500,1365.03937,410.04583,0,0.411183,0.00581,0.01806,5.156508,609,39879,40,323,65.48276,36.3786,0,0.401466,0.00853,0.02714,5.185221,BG
443,35687,6,17,2002,40,493,117.76471,141.08092,0.000005,119.99833,13.52416,35.40386,216.386508,13,4566,40,1400,351.23077,476.25432,0.000159,92.512832,7.79408,25.54378,93.528956,BG
443,57974,6,18,12921,40,1492,717.83333,657.43071,0.00003,6.84053,0.82513,1.72488,14.027232,16,4086,40,1133,255.375,354.72047,0.000026,6.922956,0.94832,2.05712,14.22477,BG
443,46110,6,11,7497,40,1480,681.54545,651.30699,0.000002,65.000003,6.68238,19.44155,66.823844,13,1319,40,477,101.46154,122.27373,0.000706,64.928535,5.58787,17.89459,67.054428,BG
80,39889,6,1521,2121590,40,1500,1394.86522,369.22982,0,2.00487,0.0313,0.22446,47.569199,1007,65000,40,323,64.54816,27.87893,0,1.891964,0.00933,0.0626,9.383591,BG
8080,40942,6,18,1263,52,101,70.16667,21.9526,0.000072,25.66382,4.05885,6.54525,69.000408,10,1273,52,344,127.3,101.59926,0.100588,9.742218,1.965,3.14784,17.685001,BG
443,49107,6,9,5371,40,1500,596.77778,631.93544,0.000007,0.24299,0.0969,0.09761,0.77519,11,1073,40,285,97.54545,88.59649,0.001349,1.022068,0.1848,0.28074,1.847977,BG
80,53282,6,800,1058296,40,1500,1322.87,467.38238,0.000001,0.756428,0.00698,0.02888,5.57492,558,35834,40,346,64.21864,35.11602,0.000001,0.743602,0.01005,0.03798,5.595956,BG
